Join_Count,TARGET_FID,JOIN_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,Shape_Leng,Shape_Area,STATEFP10_,COUNTYFP_1,COUSUBFP10,COUSUBNS10,GEOID10_1,NAME10_1,NAMELSAD_1,LSAD10,CLASSFP10,MTFCC10_1,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT_1,ALAND10_1,AWATER10_1,INTPTLAT_1,INTPTLON_1,GEOID_AF_1,Shape_Le_1,Shape_Ar_1
1,177,19,09,001,080700,09001080700,807,Census Tract 807,G5020,S,1749836.00000000000,283029.00000000000,+41.1939692,-073.1247374,1400000US09001080700,7024.32767409000,2032864.93395000000,09,001,74190,00213514,0900174190,Stratford,Stratford town,43,T1,G4040,720,71950,,A,45275275.00000000000,6310476.00000000000,+41.2054753,-073.1281520,0600000US0900174190,39339.25712120000,51585725.09440000000
1,178,19,09,001,080800,09001080800,808,Census Tract 808,G5020,S,3272035.00000000000,630279.00000000000,+41.2094041,-073.1187218,1400000US09001080800,8582.39072726000,3902306.13384000000,09,001,74190,00213514,0900174190,Stratford,Stratford town,43,T1,G4040,720,71950,,A,45275275.00000000000,6310476.00000000000,+41.2054753,-073.1281520,0600000US0900174190,39339.25712120000,51585725.09440000000
1,179,4,09,001,210300,09001210300,2103,Census Tract 2103,G5020,S,2660099.00000000000,0.00000000000,+41.4088881,-073.4367678,1400000US09001210300,7424.58828144000,2660021.25633000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,180,16,09,001,110201,09001110201,1102.01,Census Tract 1102.01,G5020,S,3269293.00000000000,397548.00000000000,+41.3012146,-073.0777166,1400000US09001110201,10292.44551310000,3666776.58599000000,09,001,68170,00213504,0900168170,Shelton,Shelton town,43,T5,G4040,720,71950,,C,79320157.00000000000,3307178.00000000000,+41.3045153,-073.1390410,0600000US0900168170,41540.65842440000,82625868.27770000000
1,181,4,09,001,210400,09001210400,2104,Census Tract 2104,G5020,S,7499468.00000000000,0.00000000000,+41.3986809,-073.4209034,1400000US09001210400,12906.20575340000,7499256.55981000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,182,4,09,001,210500,09001210500,2105,Census Tract 2105,G5020,S,32982981.00000000000,702851.00000000000,+41.3584674,-073.4580457,1400000US09001210500,33319.08024910000,33684995.85080000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,183,4,09,001,210600,09001210600,2106,Census Tract 2106,G5020,S,2698700.00000000000,0.00000000000,+41.3830281,-073.4604365,1400000US09001210600,9103.98501528000,2698627.04247000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,184,4,09,001,210800,09001210800,2108,Census Tract 2108,G5020,S,16031047.00000000000,1183857.00000000000,+41.4063618,-073.5147743,1400000US09001210800,23504.82992090000,17214411.04520000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,185,4,09,001,210900,09001210900,2109,Census Tract 2109,G5020,S,12710109.00000000000,191699.00000000000,+41.4185087,-073.4894566,1400000US09001210900,18256.13674230000,12901421.46350000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,186,4,09,001,211000,09001211000,2110,Census Tract 2110,G5020,S,7142686.00000000000,787550.00000000000,+41.4355571,-073.4825735,1400000US09001211000,17727.61223280000,7929993.74735000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,187,4,09,001,211100,09001211100,2111,Census Tract 2111,G5020,S,1467464.00000000000,0.00000000000,+41.4387110,-073.4656592,1400000US09001211100,7405.34327327000,1467419.05577000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,188,4,09,001,211200,09001211200,2112,Census Tract 2112,G5020,S,6642293.00000000000,1217363.00000000000,+41.4295109,-073.4614978,1400000US09001211200,22027.21717850000,7859414.34369000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,189,4,09,001,211300,09001211300,2113,Census Tract 2113,G5020,S,4889031.00000000000,1397724.00000000000,+41.4424383,-073.4392910,1400000US09001211300,10741.32056870000,6286555.12051000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,190,4,09,001,211400,09001211400,2114,Census Tract 2114,G5020,S,7261552.00000000000,348325.00000000000,+41.4324817,-073.4236664,1400000US09001211400,16489.13076830000,7609644.67512000000,09,001,18500,00213415,0900118500,Danbury,Danbury town,43,T5,G4040,720,72850,,C,108499386.00000000000,5829369.00000000000,+41.4018389,-073.4722848,0600000US0900118500,47247.78814020000,114325535.57100000000
1,191,11,09,001,220300,09001220300,2203,Census Tract 2203,G5020,S,11200131.00000000000,11357061.00000000000,+41.4829939,-073.4536884,1400000US09001220300,30462.88710690000,22556452.45710000000,09,001,50860,00213469,0900150860,New Fairfield,New Fairfield town,43,T1,G4040,720,72850,,A,52944492.00000000000,12204578.00000000000,+41.4820807,-073.4876199,0600000US0900150860,37619.56149520000,65146931.77720000000
1,192,19,09,001,080900,09001080900,809,Census Tract 809,G5020,S,1848693.00000000000,0.00000000000,+41.2040587,-073.1395234,1400000US09001080900,6190.37184028000,1848689.86622000000,09,001,74190,00213514,0900174190,Stratford,Stratford town,43,T1,G4040,720,71950,,A,45275275.00000000000,6310476.00000000000,+41.2054753,-073.1281520,0600000US0900174190,39339.25712120000,51585725.09440000000
1,193,19,09,001,081000,09001081000,810,Census Tract 810,G5020,S,2795492.00000000000,0.00000000000,+41.2155517,-073.1543111,1400000US09001081000,8298.89124729000,2795482.02989000000,09,001,74190,00213514,0900174190,Stratford,Stratford town,43,T1,G4040,720,71950,,A,45275275.00000000000,6310476.00000000000,+41.2054753,-073.1281520,0600000US0900174190,39339.25712120000,51585725.09440000000
1,194,19,09,001,081100,09001081100,811,Census Tract 811,G5020,S,3398578.00000000000,0.00000000000,+41.2233786,-073.1424958,1400000US09001081100,9044.34065153000,3398558.09084000000,09,001,74190,00213514,0900174190,Stratford,Stratford town,43,T1,G4040,720,71950,,A,45275275.00000000000,6310476.00000000000,+41.2054753,-073.1281520,0600000US0900174190,39339.25712120000,51585725.09440000000
1,195,19,09,001,081200,09001081200,812,Census Tract 812,G5020,S,5997300.00000000000,435907.00000000000,+41.2330592,-073.1184510,1400000US09001081200,13615.94127650000,6433167.05779000000,09,001,74190,00213514,0900174190,Stratford,Stratford town,43,T1,G4040,720,71950,,A,45275275.00000000000,6310476.00000000000,+41.2054753,-073.1281520,0600000US0900174190,39339.25712120000,51585725.09440000000
1,196,19,09,001,081300,09001081300,813,Census Tract 813,G5020,S,9974323.00000000000,384421.00000000000,+41.2515723,-073.1179935,1400000US09001081300,14043.00001790000,10358647.70070000000,09,001,74190,00213514,0900174190,Stratford,Stratford town,43,T1,G4040,720,71950,,A,45275275.00000000000,6310476.00000000000,+41.2054753,-073.1281520,0600000US0900174190,39339.25712120000,51585725.09440000000
1,197,20,09,001,090100,09001090100,901,Census Tract 901,G5020,S,8598077.00000000000,87362.00000000000,+41.2858148,-073.2490130,1400000US09001090100,16331.16293020000,8685312.51889000000,09,001,77200,00213518,0900177200,Trumbull,Trumbull town,43,T1,G4040,720,71950,,A,60405988.00000000000,623554.00000000000,+41.2728914,-073.2118988,0600000US0900177200,34736.12792340000,61028862.71330000000
1,198,20,09,001,090200,09001090200,902,Census Tract 902,G5020,S,9679764.00000000000,257766.00000000000,+41.2666036,-073.2304317,1400000US09001090200,16601.85460390000,9937405.95369000000,09,001,77200,00213518,0900177200,Trumbull,Trumbull town,43,T1,G4040,720,71950,,A,60405988.00000000000,623554.00000000000,+41.2728914,-073.2118988,0600000US0900177200,34736.12792340000,61028862.71330000000
1,199,20,09,001,090300,09001090300,903,Census Tract 903,G5020,S,4764582.00000000000,0.00000000000,+41.2388330,-073.2309987,1400000US09001090300,10689.40096710000,4764542.35486000000,09,001,77200,00213518,0900177200,Trumbull,Trumbull town,43,T1,G4040,720,71950,,A,60405988.00000000000,623554.00000000000,+41.2728914,-073.2118988,0600000US0900177200,34736.12792340000,61028862.71330000000
1,200,22,09,001,050100,09001050100,501,Census Tract 501,G5020,S,8720188.00000000000,129574.00000000000,+41.1552870,-073.3747070,1400000US09001050100,16053.89185480000,8849846.91950000000,09,001,83500,00213532,0900183500,Westport,Westport town,43,T1,G4040,720,71950,,A,51690333.00000000000,34955867.00000000000,+41.1220019,-073.3434064,0600000US0900183500,48611.57289240000,86647729.70290000000
1,201,21,09,001,055100,09001055100,551,Census Tract 551,G5020,S,34636648.00000000000,2209147.00000000000,+41.2404043,-073.3777385,1400000US09001055100,26454.15235220000,36845524.26250000000,09,001,83430,00213531,0900183430,Weston,Weston town,43,T1,G4040,720,71950,,A,51278336.00000000000,2266804.00000000000,+41.2281028,-073.3667574,0600000US0900183430,30261.75866170000,53544853.45510000000
1,202,21,09,001,055200,09001055200,552,Census Tract 552,G5020,S,16641688.00000000000,57657.00000000000,+41.1995083,-073.3557514,1400000US09001055200,20207.88410860000,16699329.19260000000,09,001,83430,00213531,0900183430,Weston,Weston town,43,T1,G4040,720,71950,,A,51278336.00000000000,2266804.00000000000,+41.2281028,-073.3667574,0600000US0900183430,30261.75866170000,53544853.45510000000
1,203,22,09,001,050200,09001050200,502,Census Tract 502,G5020,S,4845739.00000000000,87822.00000000000,+41.1524249,-073.3573403,1400000US09001050200,11590.43651250000,4933610.14054000000,09,001,83500,00213532,0900183500,Westport,Westport town,43,T1,G4040,720,71950,,A,51690333.00000000000,34955867.00000000000,+41.1220019,-073.3434064,0600000US0900183500,48611.57289240000,86647729.70290000000
1,204,22,09,001,050300,09001050300,503,Census Tract 503,G5020,S,17610535.00000000000,20701.00000000000,+41.1559616,-073.3270243,1400000US09001050300,19970.98103540000,17631367.24090000000,09,001,83500,00213532,0900183500,Westport,Westport town,43,T1,G4040,720,71950,,A,51690333.00000000000,34955867.00000000000,+41.1220019,-073.3434064,0600000US0900183500,48611.57289240000,86647729.70290000000
1,205,22,09,001,050400,09001050400,504,Census Tract 504,G5020,S,3601417.00000000000,10102281.00000000000,+41.0898743,-073.3815643,1400000US09001050400,22332.86624070000,13704040.61350000000,09,001,83500,00213532,0900183500,Westport,Westport town,43,T1,G4040,720,71950,,A,51690333.00000000000,34955867.00000000000,+41.1220019,-073.3434064,0600000US0900183500,48611.57289240000,86647729.70290000000
1,206,23,09,001,045102,09001045102,451.02,Census Tract 451.02,G5020,S,26895440.00000000000,52702.00000000000,+41.2262354,-073.4317913,1400000US09001045102,31457.23070820000,26948014.98470000000,09,001,86370,00213535,0900186370,Wilton,Wilton town,43,T1,G4040,720,71950,,A,69424550.00000000000,1276093.00000000000,+41.2065319,-073.4376073,0600000US0900186370,36098.14462330000,70700562.38870000000
1,207,22,09,001,050500,09001050500,505,Census Tract 505,G5020,S,6764562.00000000000,2306430.00000000000,+41.1191640,-073.3577822,1400000US09001050500,13645.33928900000,9071159.24387000000,09,001,83500,00213532,0900183500,Westport,Westport town,43,T1,G4040,720,71950,,A,51690333.00000000000,34955867.00000000000,+41.1220019,-073.3434064,0600000US0900183500,48611.57289240000,86647729.70290000000
1,208,22,09,001,050600,09001050600,506,Census Tract 506,G5020,S,10147892.00000000000,2588681.00000000000,+41.1240245,-073.3226662,1400000US09001050600,15946.94940040000,12736789.35090000000,09,001,83500,00213532,0900183500,Westport,Westport town,43,T1,G4040,720,71950,,A,51690333.00000000000,34955867.00000000000,+41.1220019,-073.3434064,0600000US0900183500,48611.57289240000,86647729.70290000000
1,209,23,09,001,045101,09001045101,451.01,Census Tract 451.01,G5020,S,19680996.00000000000,1153168.00000000000,+41.2095045,-073.4660843,1400000US09001045101,28781.31336190000,20834130.19580000000,09,001,86370,00213535,0900186370,Wilton,Wilton town,43,T1,G4040,720,71950,,A,69424550.00000000000,1276093.00000000000,+41.2065319,-073.4376073,0600000US0900186370,36098.14462330000,70700562.38870000000
1,210,23,09,001,045200,09001045200,452,Census Tract 452,G5020,S,8103763.00000000000,0.00000000000,+41.1991609,-073.4382157,1400000US09001045200,15888.66785840000,8103765.85414000000,09,001,86370,00213535,0900186370,Wilton,Wilton town,43,T1,G4040,720,71950,,A,69424550.00000000000,1276093.00000000000,+41.2065319,-073.4376073,0600000US0900186370,36098.14462330000,70700562.38870000000
1,211,26,09,011,716102,09011716102,7161.02,Census Tract 7161.02,G5020,S,40534538.00000000000,1292464.00000000000,+41.3983091,-072.2452499,1400000US09011716102,30312.26766990000,41825835.69390000000,09,011,23400,00213426,0901123400,East Lyme,East Lyme town,43,T1,G4040,,76450,,A,88049933.00000000000,20714343.00000000000,+41.3567172,-072.2301310,0600000US0901123400,47958.15308350000,108761720.91200000000
1,212,26,09,011,716101,09011716101,7161.01,Census Tract 7161.01,G5020,S,28653113.00000000000,598677.00000000000,+41.3536044,-072.2470576,1400000US09011716101,33997.52936630000,29251100.03200000000,09,011,23400,00213426,0901123400,East Lyme,East Lyme town,43,T1,G4040,,76450,,A,88049933.00000000000,20714343.00000000000,+41.3567172,-072.2301310,0600000US0901123400,47958.15308350000,108761720.91200000000
1,213,24,09,011,713100,09011713100,7131,Census Tract 7131,G5020,S,51708108.00000000000,723334.00000000000,+41.5450583,-072.1752280,1400000US09011713100,30854.78061140000,52429687.54630000000,09,011,06820,00213394,0901106820,Bozrah,Bozrah town,43,T1,G4040,,76450,,A,51708108.00000000000,723334.00000000000,+41.5450583,-072.1752280,0600000US0901106820,30854.78061140000,52429687.54630000000
1,214,25,09,011,714101,09011714101,7141.01,Census Tract 7141.01,G5020,S,7877140.00000000000,0.00000000000,+41.5760469,-072.3345856,1400000US09011714101,15725.66609140000,7876883.78968000000,09,011,15910,00213409,0901115910,Colchester,Colchester town,43,T1,G4040,735,73450,,A,126865603.00000000000,1865056.00000000000,+41.5573768,-072.3442483,0600000US0901115910,56196.54629820000,128726378.42800000000
1,215,27,09,011,712100,09011712100,7121,Census Tract 7121,G5020,S,50476265.00000000000,205575.00000000000,+41.6212115,-072.1426091,1400000US09011712100,30041.42633150000,50680244.04770000000,09,011,29910,00213431,0901129910,Franklin,Franklin town,43,T1,G4040,,76450,,A,50476265.00000000000,205575.00000000000,+41.6212115,-072.1426091,0600000US0901129910,30041.42633150000,50680244.04770000000
1,216,28,09,011,709100,09011709100,7091,Census Tract 7091,G5020,S,77087950.00000000000,4905634.00000000000,+41.5799604,-071.9089239,1400000US09011709100,41577.01789430000,81990904.37330000000,09,011,33900,00213436,0901133900,Griswold,Griswold town,43,T1,G4040,,76450,,A,89889555.00000000000,6111597.00000000000,+41.5847725,-071.9210907,0600000US0901133900,43855.73199690000,95998030.33920000000
1,217,28,09,011,709200,09011709200,7092,Census Tract 7092,G5020,S,12801605.00000000000,1205963.00000000000,+41.6183532,-071.9665390,1400000US09011709200,16654.25645420000,14007125.96590000000,09,011,33900,00213436,0901133900,Griswold,Griswold town,43,T1,G4040,,76450,,A,89889555.00000000000,6111597.00000000000,+41.5847725,-071.9210907,0600000US0901133900,43855.73199690000,95998030.33920000000
1,218,29,09,011,702100,09011702100,7021,Census Tract 7021,G5020,S,22150365.00000000000,889211.00000000000,+41.3860077,-072.0007968,1400000US09011702100,21988.17942120000,23038959.77940000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,219,29,09,011,702700,09011702700,7027,Census Tract 7027,G5020,S,8187340.00000000000,946181.00000000000,+41.3431040,-072.0504449,1400000US09011702700,14411.37045140000,9133313.50190000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,220,29,09,011,702800,09011702800,7028,Census Tract 7028,G5020,S,12262821.00000000000,581853.00000000000,+41.3515689,-072.0146568,1400000US09011702800,17326.63608320000,12844375.02760000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,221,29,09,011,702900,09011702900,7029,Census Tract 7029,G5020,S,7694529.00000000000,6271630.00000000000,+41.3173303,-072.0144340,1400000US09011702900,23084.48589660000,13965874.70210000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,222,29,09,011,980000,09011980000,9800,Census Tract 9800,G5020,S,2426851.00000000000,770037.00000000000,+41.3970496,-072.0867978,1400000US09011980000,9628.39748404000,3196799.69996000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,223,29,09,011,702300,09011702300,7023,Census Tract 7023,G5020,S,2445840.00000000000,969425.00000000000,+41.3801973,-072.0837225,1400000US09011702300,8471.34739492000,3415172.11607000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,224,29,09,011,702400,09011702400,7024,Census Tract 7024,G5020,S,2862992.00000000000,472843.00000000000,+41.3556723,-072.0751437,1400000US09011702400,7889.82553826000,3335753.75659000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,225,29,09,011,702500,09011702500,7025,Census Tract 7025,G5020,S,2680173.00000000000,552473.00000000000,+41.3402884,-072.0730433,1400000US09011702500,8661.80395432000,3232574.29838000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,226,29,09,011,702600,09011702600,7026,Census Tract 7026,G5020,S,2443714.00000000000,2391959.00000000000,+41.3232384,-072.0723320,1400000US09011702600,10393.63461070000,4835573.72429000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,227,29,09,011,703000,09011703000,7030,Census Tract 7030,G5020,S,6218085.00000000000,1503932.00000000000,+41.3517779,-071.9815581,1400000US09011703000,13339.12962950000,7721836.22976000000,09,011,34250,00213437,0901134250,Groton,Groton town,43,T1,G4040,,76450,,A,80369360.00000000000,36911361.00000000000,+41.3475735,-072.0313358,0600000US0901134250,45125.26275540000,117278040.79900000000
1,228,30,09,011,870100,09011870100,8701,Census Tract 8701,G5020,S,140113256.00000000000,2986571.00000000000,+41.6329550,-072.2400896,1400000US09011870100,55685.30185650000,143095472.71900000000,09,011,42390,00213449,0901142390,Lebanon,Lebanon town,43,T1,G4040,735,73450,,A,140113256.00000000000,2986571.00000000000,+41.6329550,-072.2400896,0600000US0901142390,55685.30185650000,143095472.71900000000
1,229,31,09,011,701100,09011701100,7011,Census Tract 7011,G5020,S,69537726.00000000000,1355196.00000000000,+41.4419386,-071.9905445,1400000US09011701100,36409.04123000000,70890719.88750000000,09,011,42600,00213450,0901142600,Ledyard,Ledyard town,43,T1,G4040,,76450,,A,98986734.00000000000,4617647.00000000000,+41.4311315,-072.0203029,0600000US0901142600,41933.31373940000,103601188.55000000000
1,230,31,09,011,701200,09011701200,7012,Census Tract 7012,G5020,S,28279340.00000000000,3030926.00000000000,+41.4347066,-072.0585331,1400000US09011701200,28867.84471040000,31309313.49840000000,09,011,42600,00213450,0901142600,Ledyard,Ledyard town,43,T1,G4040,,76450,,A,98986734.00000000000,4617647.00000000000,+41.4311315,-072.0203029,0600000US0901142600,41933.31373940000,103601188.55000000000
1,231,32,09,011,710100,09011710100,7101,Census Tract 7101,G5020,S,42182968.00000000000,1036105.00000000000,+41.6027656,-072.0122611,1400000US09011710100,31511.64773380000,43217687.85620000000,09,011,43230,00213451,0901143230,Lisbon,Lisbon town,43,T1,G4040,,76450,,A,42182968.00000000000,1036105.00000000000,+41.6027656,-072.0122611,0600000US0901143230,31511.64773380000,43217687.85620000000
1,232,33,09,011,650100,09011650100,6501,Census Tract 6501,G5020,S,82466369.00000000000,6806917.00000000000,+41.3986146,-072.3315456,1400000US09011650100,43732.63574330000,89270801.22770000000,09,011,44210,00213453,0901144210,Lyme,Lyme town,43,T1,G4040,,76450,,A,82466369.00000000000,6806917.00000000000,+41.3986146,-072.3315456,0600000US0901144210,43732.63574330000,89270801.22770000000
1,233,34,09,011,695201,09011695201,6952.01,Census Tract 6952.01,G5020,S,41694271.00000000000,812704.00000000000,+41.4554365,-072.1507330,1400000US09011695201,33965.34908250000,42505620.09940000000,09,011,48900,00213464,0901148900,Montville,Montville town,43,T1,G4040,,76450,,A,108660948.00000000000,5787914.00000000000,+41.4638999,-072.1555701,0600000US0901148900,48454.10945740000,114445195.18600000000
1,234,34,09,011,695202,09011695202,6952.02,Census Tract 6952.02,G5020,S,45167315.00000000000,2213924.00000000000,+41.4682184,-072.1962877,1400000US09011695202,43958.92817730000,47379712.60670000000,09,011,48900,00213464,0901148900,Montville,Montville town,43,T1,G4040,,76450,,A,108660948.00000000000,5787914.00000000000,+41.4638999,-072.1555701,0600000US0901148900,48454.10945740000,114445195.18600000000
1,235,35,09,011,690300,09011690300,6903,Census Tract 6903,G5020,S,3685979.00000000000,0.00000000000,+41.3588218,-072.1167580,1400000US09011690300,9118.21430822000,3685879.15932000000,09,011,52350,00213473,0901152350,New London,New London town,43,T5,G4040,,76450,,C,14543478.00000000000,12925933.00000000000,+41.3306073,-072.0939176,0600000US0901152350,31128.60410600000,27468818.42780000000
1,236,35,09,011,690400,09011690400,6904,Census Tract 6904,G5020,S,489964.00000000000,0.00000000000,+41.3547537,-072.1077130,1400000US09011690400,3563.39696124000,489951.25365500000,09,011,52350,00213473,0901152350,New London,New London town,43,T5,G4040,,76450,,C,14543478.00000000000,12925933.00000000000,+41.3306073,-072.0939176,0600000US0901152350,31128.60410600000,27468818.42780000000
1,237,35,09,011,690500,09011690500,6905,Census Tract 6905,G5020,S,968711.00000000000,398073.00000000000,+41.3542825,-072.0975711,1400000US09011690500,6570.79112983000,1366748.99025000000,09,011,52350,00213473,0901152350,New London,New London town,43,T5,G4040,,76450,,C,14543478.00000000000,12925933.00000000000,+41.3306073,-072.0939176,0600000US0901152350,31128.60410600000,27468818.42780000000
1,238,35,09,011,690700,09011690700,6907,Census Tract 6907,G5020,S,1009240.00000000000,952856.00000000000,+41.3453590,-072.0950873,1400000US09011690700,6287.36009115000,1962048.80824000000,09,011,52350,00213473,0901152350,New London,New London town,43,T5,G4040,,76450,,C,14543478.00000000000,12925933.00000000000,+41.3306073,-072.0939176,0600000US0901152350,31128.60410600000,27468818.42780000000
1,239,35,09,011,690800,09011690800,6908,Census Tract 6908,G5020,S,1237565.00000000000,0.00000000000,+41.3397091,-072.1068706,1400000US09011690800,5202.97662157000,1237536.80917000000,09,011,52350,00213473,0901152350,New London,New London town,43,T5,G4040,,76450,,C,14543478.00000000000,12925933.00000000000,+41.3306073,-072.0939176,0600000US0901152350,31128.60410600000,27468818.42780000000
1,240,35,09,011,690900,09011690900,6909,Census Tract 6909,G5020,S,3229934.00000000000,2677167.00000000000,+41.3235554,-072.0939952,1400000US09011690900,11789.27394240000,5906984.80673000000,09,011,52350,00213473,0901152350,New London,New London town,43,T5,G4040,,76450,,C,14543478.00000000000,12925933.00000000000,+41.3306073,-072.0939176,0600000US0901152350,31128.60410600000,27468818.42780000000
1,241,36,09,011,707100,09011707100,7071,Census Tract 7071,G5020,S,140501862.00000000000,1868236.00000000000,+41.4711838,-071.8723695,1400000US09011707100,49324.50312330000,142365520.06900000000,09,011,55500,00213480,0901155500,North Stonington,North Stonington town,43,T1,G4040,,76450,,A,140501862.00000000000,1868236.00000000000,+41.4711838,-071.8723695,0600000US0901155500,49324.50312330000,142365520.06900000000
1,242,37,09,011,696100,09011696100,6961,Census Tract 6961,G5020,S,8291312.00000000000,522393.00000000000,+41.5782430,-072.0566268,1400000US09011696100,14643.18082750000,8813412.58445000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,243,37,09,011,696200,09011696200,6962,Census Tract 6962,G5020,S,27258313.00000000000,454439.00000000000,+41.5604182,-072.1074741,1400000US09011696200,33523.05997460000,27711835.91200000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,244,37,09,011,696300,09011696300,6963,Census Tract 6963,G5020,S,9111914.00000000000,430817.00000000000,+41.5681224,-072.0835597,1400000US09011696300,13890.15620980000,9542406.80998000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,245,37,09,011,696400,09011696400,6964,Census Tract 6964,G5020,S,5312585.00000000000,417389.00000000000,+41.5444267,-072.0630531,1400000US09011696400,12401.67594760000,5729785.22879000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
1,246,37,09,011,696500,09011696500,6965,Census Tract 6965,G5020,S,2821561.00000000000,83333.00000000000,+41.5393178,-072.0814722,1400000US09011696500,9349.05894629000,2904794.48413000000,09,011,56270,00213482,0901156270,Norwich,Norwich town,43,T5,G4040,,76450,,C,72680157.00000000000,3483806.00000000000,+41.5478603,-072.0894880,0600000US0901156270,40265.56471720000,76161406.40140000000
